date,topic,probability
10/01/00,body,0.0098332386177266
10/01/00,america,0.009450565903995518
10/01/00,creation,0.00737492896329495
10/02/00,jew,0.04621425078466955
10/02/00,gore,0.04621425078466955
10/02/00,plan,0.03080950052311304
10/02/00,energy,0.02819375207077397
10/02/00,thomas,0.023107125392334775
10/03/00,cheerleader,0.048384259757940404
10/03/00,sport,0.04596504677004338
10/03/00,injury,0.03720106087808292
10/03/00,cheerleading,0.024192129878970202
10/03/00,skull,0.02177291689107318
10/04/00,secretary,0.05275400320632421
10/04/00,job,0.021980834669301758
10/04/00,phone,0.021980834669301758
10/04/00,life,0.021980834669301758
10/04/00,audubon,0.021980834669301758
10/05/00,game,0.09214097867583088
10/05/00,video,0.04607048933791544
10/05/00,fun,0.02576151210606486
10/05/00,history,0.02457092764688823
10/05/00,documentary,0.02457092764688823
10/06/00,film,0.016066942421223265
10/06/00,chaney,0.013287798393470628
10/06/00,minute,0.012158827294299068
10/06/00,movie,0.011724509607461771
10/06/00,scott,0.009868258281994075
10/07/00,partner,0.020216665655803382
10/07/00,club,0.01727103018800873
10/07/00,minister,0.015724073287847078
10/07/00,suit,0.013477777103868922
10/07/00,trick,0.013477777103868922
10/08/00,floyd,0.017351799238732955
10/08/00,bernett,0.011033249961385537
10/08/00,coddington,0.011033249961385537
10/08/00,apartment,0.007211314877973221
10/08/00,hamilton,0.0068957812258659615
10/09/00,oil,0.13525121944709
10/09/00,plain,0.04508373981569667
10/09/00,coastal,0.02459113080856182
10/09/00,resource,0.020492609007134854
10/09/00,field,0.020492609007134854
10/10/00,evolution,0.025211967464396298
10/10/00,franklin,0.02404678055614725
10/10/00,vodafone,0.01870305154367008
10/10/00,brand,0.016031187037431498
10/10/00,eircell,0.010687458024954332
10/11/00,beetle,0.017120632223034535
10/11/00,front,0.014517464393069609
10/11/00,drive,0.013844448537392022
10/11/00,mexico,0.011868454851331355
10/11/00,wheel,0.009873756941552068
10/12/00,lamp,0.028504570457725843
10/12/00,frank,0.0181392721094619
10/12/00,material,0.016301323420717898
10/12/00,table,0.01630130336193732
10/12/00,design,0.01443666319491977
10/13/00,johnson,0.012944087901681244
10/13/00,museum,0.009998934954434442
10/13/00,art,0.009290554646925466
10/13/00,gallery,0.008515321577787444
10/13/00,admission,0.008515321576616905
10/14/00,film,0.055095921987173925
10/14/00,horror,0.04576905561817146
10/14/00,people,0.017799077184844452
10/14/00,movie,0.014218281370882121
10/14/00,history,0.012441021057056842
10/15/00,preti,0.03314954597689242
10/15/00,odor,0.01604010289204472
10/15/00,generation,0.012832082313635775
10/15/00,smell,0.011762742120832793
10/15/00,mouth,0.009624061735226832
10/16/00,patient,0.04075354404858835
10/16/00,physic,0.0356593510425148
10/16/00,prize,0.03056515803644126
10/16/00,bill,0.02547096503036772
10/16/00,role,0.02547096503036772
10/17/00,roughgarden,0.02925693570271997
10/17/00,sex,0.02089781121622855
10/17/00,trevor,0.016718248972982838
10/17/00,joan,0.015325061558567603
10/17/00,male,0.012659350770078041
10/18/00,chocolate,0.05830086051199656
10/18/00,ganache,0.04843142387420531
10/18/00,cream,0.04035951989517109
10/18/00,coffee,0.037668885235493006
10/18/00,truffle,0.02444874795664372
10/19/00,bulb,0.038613217352403556
10/19/00,tulip,0.025742144901602374
10/19/00,flower,0.023167930411442134
10/19/00,garden,0.020593715921281897
10/19/00,daffodil,0.015445286940961422
10/20/00,artist,0.01427716970500121
10/20/00,painting,0.011975185893176166
10/20/00,gallery,0.011309888104652993
10/20/00,museum,0.010949014936947025
10/20/00,johnson,0.00997931333149222
10/21/00,modernism,0.07907656135610426
10/21/00,art,0.028755113220401547
10/21/00,postmodernism,0.0191700754802677
10/21/00,manifesto,0.016773816045234233
10/21/00,pomo,0.014377556610200773
10/22/00,sloan,0.03408285129182762
10/22/00,dizikes,0.011752707342009526
10/22/00,orchard,0.011752707342009526
10/22/00,racing,0.008226895139406668
10/22/00,lisbon,0.008226895139406668
10/23/00,peoplepc,0.03928158919637838
10/23/00,employee,0.03682648987160473
10/23/00,computer,0.03432081570725521
10/23/00,company,0.021493610304496744
10/23/00,language,0.017185695273415538
10/24/00,crane,0.06034563760098877
10/24/00,migration,0.0255308466773414
10/24/00,bird,0.02427188559380536
10/24/00,human,0.02088887455418842
10/24/00,penguin,0.01856788849261193
10/25/00,game,0.04212850259978851
10/25/00,edelman,0.02260209791109346
10/25/00,relation,0.020011038734898807
10/25/00,client,0.016574871801468535
10/25/00,bingo,0.015068065274062306
10/26/00,chip,0.0503616153194915
10/26/00,wavelength,0.03525313072364405
10/26/00,nanometer,0.032735049957669474
10/26/00,transistor,0.032735049957669474
10/26/00,photon,0.027698888425720325
10/27/00,gallery,0.01721533280175596
10/27/00,artist,0.01291149960131697
10/27/00,museum,0.012602144059355832
10/27/00,art,0.012331205073967353
10/27/00,sunday,0.010329199681053575
10/28/00,lincoln,0.021060837935930346
10/28/00,diggins,0.021060837935930346
10/28/00,copland,0.01638065172794582
10/28/00,barber,0.01638065172794582
10/28/00,nation,0.014040558623953564
10/29/00,week,0.016296807394071564
10/29/00,pelzer,0.006994735097579608
10/29/00,storm,0.006994735097579608
10/29/00,list,0.00651871919046357
10/29/00,tibor,0.005828945914649673
10/30/00,daisy,0.04549364429265764
10/30/00,gore,0.04239825699800027
10/30/00,advertisement,0.03032909619510509
10/30/00,commercial,0.03032909619510509
10/30/00,nader,0.03032909619510509
10/31/00,brain,0.022490639867349074
10/31/00,canada,0.014458268486152975
10/31/00,grain,0.012851794209913756
10/31/00,island,0.011245319933674537
10/31/00,base,0.011245319933674537
