date,topic,probability
09/28/00,debate,0.4592860842212931
09/28/00,web,9.044521335609258e-05
09/28/00,book,8.920684402749445e-05
09/28/00,company,7.292852483960979e-05
09/28/00,wireless,7.195695111585368e-05
09/29/00,debate,0.45382061086837966
09/29/00,oil,0.23322243404293133
09/29/00,bush,0.01984439659131581
09/29/00,teacher,0.017603876589770206
09/29/00,street,8.979107616640808e-05
09/30/00,defense,0.14881336430360742
09/30/00,tire,0.14557414093334617
09/30/00,judge,0.10006909865524138
09/30/00,campaign,0.05748358793359101
09/30/00,gore,0.0018690938672827663
10/01/00,debate,0.4532373602053787
10/01/00,cruise,0.0002698930736753712
10/01/00,cuisine,0.00022816898774196694
10/01/00,night,0.00017266337871215602
10/01/00,fitness,0.00016535676538623187
10/02/00,game,0.00013197530405074812
10/02/00,medal,9.12380288010006e-05
10/02/00,company,8.757751000538981e-05
10/02/00,gold,7.519617758324224e-05
10/02/00,magazine,7.400583536955544e-05
10/03/00,defense,0.14850520039721515
10/03/00,tire,0.14523147570041173
10/03/00,judge,0.09988659086579081
10/03/00,campaign,0.0573562064125528
10/03/00,gore,0.0018940081134294253
10/04/00,debate,0.45554068215812255
10/04/00,oil,0.23412288594391506
10/04/00,bush,0.01987152092353805
10/04/00,teacher,0.017689432833822114
10/04/00,chestnut,9.917047433232941e-05
10/05/00,defense,0.14958294172241784
10/05/00,tire,0.14627952902679492
10/05/00,judge,0.10057905382164183
10/05/00,campaign,0.05774908526974192
10/05/00,gore,0.00186640270973732
10/06/00,debate,0.45340973594956996
10/06/00,oil,0.23295077878845746
10/06/00,bush,0.01980910968063057
10/06/00,teacher,0.017588160213415274
10/06/00,street,9.44197844585216e-05
10/07/00,pressman,0.25957737305219813
10/07/00,defense,0.14827553325128304
10/07/00,tire,0.1449793958174057
10/07/00,judge,0.09974176491891243
10/07/00,campaign,0.057290450536128024
10/08/00,bette,9.16135129481801e-05
10/08/00,show,6.935617681194131e-05
10/08/00,putin,5.9464737363618737e-05
10/08/00,russia,5.330146170539584e-05
10/08/00,park,4.936666675921874e-05
10/09/00,debate,0.4555418175626615
10/09/00,drug,0.26303750990467484
10/09/00,book,0.00010054450375637194
10/09/00,clinton,9.905547805530299e-05
10/09/00,company,8.531689552533974e-05
10/10/00,defense,0.14888768611463704
10/10/00,tire,0.14558276056913838
10/10/00,judge,0.10010213201393661
10/10/00,campaign,0.05751043301139133
10/10/00,gore,0.001862609396102958
10/11/00,defense,0.14873986590538651
10/11/00,tire,0.14547050781220203
10/11/00,judge,0.10002089390922449
10/11/00,campaign,0.05742380249718663
10/11/00,gore,0.0018389234501409804
10/12/00,debate,0.4554714527900636
10/12/00,oil,0.2340244080275537
10/12/00,bush,0.0198776670593132
10/12/00,teacher,0.01766642732459806
10/12/00,book,8.906725566117191e-05
10/13/00,debate,0.4551705077320776
10/13/00,street,9.371764047924517e-05
10/13/00,museum,8.277399618539866e-05
10/13/00,company,7.796201933053194e-05
10/13/00,art,7.542263002875216e-05
10/14/00,debate,0.45374883031147306
10/14/00,oil,0.2331649882446757
10/14/00,bush,0.019823929009490062
10/14/00,teacher,0.01762846323256497
10/14/00,corn,0.0001150509526794261
10/15/00,debate,0.45482336666020323
10/15/00,drug,0.2626173584265431
10/15/00,music,6.836756529081396e-05
10/15/00,wahlberg,5.210443368613278e-05
10/15/00,dog,5.080693953364834e-05
10/16/00,defense,0.1482615394333241
10/16/00,judge,0.09968889534488201
10/16/00,campaign,0.05725886612831183
10/16/00,gore,0.0018738391433106559
10/16/00,company,9.81716262279782e-05
10/17/00,defense,0.14850950161156815
10/17/00,tire,0.1452369035452919
10/17/00,judge,0.09988261606250318
10/17/00,campaign,0.05733007703590042
10/17/00,gore,0.0018593966325876506
10/18/00,debate,0.4580932833138098
10/18/00,oil,0.23534919933224727
10/18/00,bush,0.019988275490470834
10/18/00,teacher,0.017794687852666708
10/18/00,theater,8.559327882649165e-05
10/19/00,debate,0.46069386817247315
10/19/00,oil,0.23668302972842273
10/19/00,bush,0.02012564022821035
10/19/00,teacher,0.017884720175002686
10/19/00,radio,8.946456374781786e-05
10/20/00,defense,0.14820835482314168
10/20/00,tire,0.1449868442457853
10/20/00,judge,0.09966419789131581
10/20/00,campaign,0.0572170881721758
10/20/00,gore,0.0018625724344563464
10/21/00,debate,0.45314985720406575
10/21/00,oil,0.23280462849399478
10/21/00,bush,0.019897865313811082
10/21/00,teacher,0.017576068084724953
10/21/00,clinton,0.00012094180986062193
10/22/00,debate,0.45590760299826244
10/22/00,oil,0.23423593755620759
10/22/00,bush,0.019893796332730265
10/22/00,teacher,0.01768441856501529
10/22/00,bowe,0.00011940807557197196
10/23/00,debate,0.45435008647322916
10/23/00,oil,0.2334136276518986
10/23/00,bush,0.01989835619498981
10/23/00,teacher,0.017677097318014586
10/23/00,company,0.00014891564448500638
10/24/00,debate,0.4564044400202889
10/24/00,oil,0.23447670758386252
10/24/00,bush,0.019985865439834886
10/24/00,teacher,0.017712153360917148
10/24/00,company,0.00011054885746986043
10/25/00,defense,0.14870198904472653
10/25/00,tire,0.14542310701997813
10/25/00,judge,0.099997203601667
10/25/00,campaign,0.0573937547297381
10/25/00,gore,0.0018491617273860596
10/26/00,defense,0.1490565598246859
10/26/00,tire,0.14578045062993225
10/26/00,judge,0.10024920313434932
10/26/00,campaign,0.05755628205491005
10/26/00,gore,0.0018859539334055548
10/27/00,debate,0.4536216064443493
10/27/00,oil,0.23307792258520182
10/27/00,bush,0.019805059098136835
10/27/00,teacher,0.01760465051579414
10/27/00,street,8.407399312414021e-05
10/28/00,defense,0.1486266565332523
10/28/00,tire,0.14534114071176196
10/28/00,judge,0.09995435403963834
10/28/00,campaign,0.057437089482186586
10/28/00,gore,0.0019122484564858694
10/29/00,defense,0.14846434194137784
10/29/00,tire,0.14519427995002693
10/29/00,judge,0.09984075910527404
10/29/00,campaign,0.057305504503795394
10/29/00,gore,0.0018328218244591488
10/30/00,debate,0.4550432768746079
10/30/00,oil,0.23377219262543011
10/30/00,bush,0.019962087982006802
10/30/00,teacher,0.017684391300519495
10/30/00,state,8.081849172619909e-05
10/31/00,defense,0.14840690578763166
10/31/00,judge,0.09979104623778252
10/31/00,campaign,0.057335272658393825
10/31/00,gore,0.0018694885452080654
10/31/00,boat,0.0001114335020336821
